series,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
06902600,2020.0,10,MUJER,27.0,447823.0,6.0291677738749465,3.973259553833719,8.772122567434485,7.604151161624215,4.986193411860794,11.183903182888331,2.188247036853709,0.0,2020,Los Lagos
06902600,2020.0,10,TOTAL,96.0,891440.0,10.769092703939693,8.722999665147901,13.150905388958146,13.77899783800436,11.150355390767231,16.867876225360963,1.9948052108380765,0.0,2020,Los Lagos
06902600,2020.0,11,HOMBRE,31.0,54276.0,57.11548382342103,38.8072001974019,81.07087018801819,70.06693623662112,47.47959080325771,100.40078925492374,160.37414627240332,0.0,2020,Aysén
06902600,2020.0,11,MUJER,8.0,53021.0,15.088361215367495,6.514083432505048,29.730086607557972,19.252213066027974,8.146314761331434,39.40840278653607,48.17366292341767,0.0,2020,Aysén
06902600,2020.0,11,TOTAL,39.0,107297.0,36.34770776442957,25.846773432096406,49.68851306731115,45.04441070893711,31.92331399860774,62.13792912574457,52.97512380069771,0.0,2020,Aysén
06902600,2020.0,12,HOMBRE,15.0,90675.0,16.542597187758478,9.25876606868852,27.28449834186473,22.117330339499766,12.368359343791237,36.94315396975758,32.69532214466949,0.0,2020,Magallanes
06902600,2020.0,12,MUJER,3.0,87687.0,3.421259707824421,0.7055460021389731,9.998372700334512,4.970880242818034,1.0196675377787687,14.89717338011205,8.276808556056674,0.0,2020,Magallanes
06902600,2020.0,12,TOTAL,18.0,178362.0,10.091835704914724,5.981061425863989,15.949451266260741,13.83824768185678,8.196011009809144,22.068230380295155,10.662453264996843,0.0,2020,Magallanes
06902600,2020.0,13,HOMBRE,648.0,4010416.0,16.157924763914767,14.937633984208325,17.451339714073626,21.391217271126408,19.76953743445348,23.11172340907828,0.7116492479400292,0.0,2020,Metropolitana
06902600,2020.0,13,MUJER,188.0,4114656.0,4.569033231453614,3.9392271436258133,5.270898631588986,6.148992971913019,5.2903363141093545,7.10968289718179,0.20661319027060382,0.0,2020,Metropolitana
06902600,2020.0,13,TOTAL,836.0,8125072.0,10.289139591624542,9.60340137526804,11.01091477846214,13.876907766469479,12.94634730391072,14.857436368484922,0.23324816062188444,0.0,2020,Metropolitana
06902600,2020.0,14,HOMBRE,10.0,198915.0,5.027272955785135,2.410772790454432,9.245333957729573,6.539031975528419,3.1256329887555294,12.229097969922588,4.3075791403657675,0.0,2020,Los Ríos
06902600,2020.0,14,MUJER,6.0,206920.0,2.8996713705780013,1.0641282879812732,6.3113638229840925,3.6574223578240956,1.2545580982612772,8.496903889948559,2.4730146106613806,0.0,2020,Los Ríos
06902600,2020.0,14,TOTAL,16.0,405835.0,3.942488942550544,2.253473074929842,6.402355045168834,5.12906380888162,2.893223220506296,8.495234317142701,1.712783163833233,0.0,2020,Los Ríos
06902600,2020.0,15,HOMBRE,52.0,126744.0,41.027583159755096,30.641361484931224,53.80221686302538,49.75253072105745,37.11765508776865,65.44819751938391,47.92911072822678,0.0,2020,Arica y Parinacota
06902600,2020.0,15,MUJER,13.0,125366.0,10.369637700812023,5.521395347226362,17.73239627822446,13.058545361557348,6.941650331657067,22.540591135261764,13.17673587556031,0.0,2020,Arica y Parinacota
06902600,2020.0,15,TOTAL,65.0,252110.0,25.78239657292452,19.89830936068949,32.86178089558985,31.89917262779607,24.59952113839457,40.75651150358852,15.745112799605932,0.0,2020,Arica y Parinacota
06902600,2020.0,16,HOMBRE,133.0,247792.0,53.674049202556986,44.9401597526008,63.60981542140126,69.24781858074736,57.9284617254129,82.2394637921738,36.39920214745114,0.0,2020,Ñuble
06902600,2020.0,16,MUJER,42.0,263759.0,15.923627250634102,11.476349899900173,21.524118145159274,22.563902130798862,16.208240630581898,30.712595878053154,12.349699801824933,0.0,2020,Ñuble
06902600,2020.0,16,TOTAL,175.0,511551.0,34.20968779261501,29.328817805931802,39.67066401094365,46.57778216994597,39.89644138565126,54.11033597653429,12.536687917583619,0.0,2020,Ñuble
A05_ingresos_TGD_total,2021.0,1,HOMBRE,63.0,197277.0,31.934792195745068,24.53957115907442,40.85847173613269,34.76061741480411,26.6903371944766,44.62347260208243,19.285214842928664,0.0,2021,Tarapacá
A05_ingresos_TGD_total,2021.0,1,MUJER,59.0,193888.0,30.42993893381746,23.16467941734065,39.25240415217846,32.13359098898454,24.412510695360755,41.65890538213683,17.74285395843128,0.0,2021,Tarapacá
A05_ingresos_TGD_total,2021.0,1,TOTAL,122.0,391165.0,31.188884486086433,25.90048352012217,37.23957149838739,33.49007261427956,27.784985206495325,40.07342519021441,9.283603509864184,0.0,2021,Tarapacá
A05_ingresos_TGD_total,2021.0,2,HOMBRE,182.0,354057.0,51.404152438731614,44.207048831462444,59.43901224389262,61.85833169181283,53.17867587571347,71.65248698227721,21.119785332580264,0.0,2021,Antofagasta
A05_ingresos_TGD_total,2021.0,2,MUJER,44.0,349689.0,12.582609118388053,9.142543047720784,16.891565442523994,15.743191933218254,11.427806931248979,21.186579242613405,5.66497845243735,0.0,2021,Antofagasta
A05_ingresos_TGD_total,2021.0,2,TOTAL,226.0,703746.0,32.11385926172227,28.063187604948542,36.58497298753355,39.39237924543587,34.41186389144057,44.90624488473646,6.899910576851617,0.0,2021,Antofagasta
A05_ingresos_TGD_total,2021.0,3,HOMBRE,176.0,159897.0,110.07085811491147,94.4094335673178,127.58806074149769,133.50850490516743,114.43689912678111,154.92920047258835,102.1135078782859,0.0,2021,Atacama
A05_ingresos_TGD_total,2021.0,3,MUJER,44.0,156840.0,28.054067839836776,20.384128639469733,37.66127663880881,34.73513274319602,25.195053540734136,46.79347625963506,27.696066199073762,0.0,2021,Atacama
A05_ingresos_TGD_total,2021.0,3,TOTAL,220.0,316737.0,69.45825716603997,60.58258495509364,79.2683667306416,85.13204407363328,74.20787778918437,97.2509750985354,33.22992258779383,0.0,2021,Atacama
A05_ingresos_TGD_total,2021.0,4,HOMBRE,220.0,415361.0,52.96597417668004,46.19775619502431,60.4467551675849,63.847848340769936,55.659734223420216,72.96122121034142,18.66818158094789,0.0,2021,Coquimbo
A05_ingresos_TGD_total,2021.0,4,MUJER,90.0,432718.0,20.798765015552853,16.72466320585369,25.565213323667244,26.298179588819977,21.101864103687102,32.46091690949686,7.827212789522247,0.0,2021,Coquimbo
A05_ingresos_TGD_total,2021.0,4,TOTAL,310.0,848079.0,36.553198463822355,32.596959308904445,40.857223241988095,45.387238431286654,40.45007147344855,50.79177312358739,6.714437753549422,0.0,2021,Coquimbo
A05_ingresos_TGD_total,2021.0,5,HOMBRE,311.0,968008.0,32.12783365426732,28.65599634901946,35.9043594363903,42.17458185241707,37.59231923241973,47.18586409872334,5.783400916231714,0.0,2021,Valparaíso
A05_ingresos_TGD_total,2021.0,5,MUJER,105.0,1011365.0,10.38200847369644,8.491454353302533,12.568054250328599,14.15137973730612,11.53020402143222,17.22226466371396,1.976937572621208,0.0,2021,Valparaíso
A05_ingresos_TGD_total,2021.0,5,TOTAL,416.0,1979373.0,21.016756316267827,19.04541679341419,23.136729139710805,28.447169573404036,25.756556518871335,31.355312350367043,1.9787987897387869,0.0,2021,Valparaíso
A05_ingresos_TGD_total,2021.0,6,HOMBRE,148.0,500528.0,29.568775373205895,24.996966546164067,34.73472722930266,37.16026020602103,31.385250564922192,43.74173349751337,9.430444496405466,0.0,2021,O'Higgins
A05_ingresos_TGD_total,2021.0,6,MUJER,41.0,500431.0,8.192937687713192,5.879393536462626,11.114645089080197,10.744594826430905,7.6706376161985705,14.694139837481403,2.8974198115373913,0.0,2021,O'Higgins
A05_ingresos_TGD_total,2021.0,6,TOTAL,189.0,1000959.0,18.88189226531756,16.285805620907325,21.774175637273764,24.2274895361128,20.872062211898104,27.993914520130154,3.153068036086252,0.0,2021,O'Higgins
A05_ingresos_TGD_total,2021.0,7,HOMBRE,303.0,561122.0,53.998952099543416,48.089348250176776,60.43431058647233,68.71515461252321,61.172952298180824,76.96245277495268,15.677765560932356,0.0,2021,Maule
A05_ingresos_TGD_total,2021.0,7,MUJER,68.0,581890.0,11.686057502277063,9.074680910932042,14.814862457857936,15.114150960252184,11.709637247421123,19.250262960072813,3.4172916802875126,0.0,2021,Maule
A05_ingresos_TGD_total,2021.0,7,TOTAL,371.0,1143012.0,32.458101927188864,29.238916104585083,35.93492238414874,42.38988979333921,38.16855784264995,46.96760116993026,4.883986278591971,0.0,2021,Maule
A05_ingresos_TGD_total,2021.0,8,HOMBRE,561.0,813546.0,68.95737917708402,63.36847364128772,74.90710340885475,89.02786455322743,81.77837445508605,96.77466514499153,14.264224575627523,0.0,2021,Biobío
A05_ingresos_TGD_total,2021.0,8,MUJER,226.0,857044.0,26.369707972986216,23.043573053696328,30.041081204797866,35.230083865212016,30.7183187325571,40.25373527900341,5.667400036891505,0.0,2021,Biobío
A05_ingresos_TGD_total,2021.0,8,TOTAL,787.0,1670590.0,47.109105166438205,43.874876852062684,50.51866424622435,62.669481604579474,58.33439203260263,67.2558015976121,5.0676740614088915,0.0,2021,Biobío
A05_ingresos_TGD_total,2021.0,9,HOMBRE,219.0,498048.0,43.97166538164996,38.3404074871265,50.1972146612061,55.40235652074383,48.27869044135427,63.316478357453256,14.132632461093799,0.0,2021,La Araucanía
A05_ingresos_TGD_total,2021.0,9,MUJER,109.0,521500.0,20.90124640460211,17.16209816791559,25.213123984167822,26.309665686966795,21.538296320096958,31.88187168099577,6.535664289895578,0.0,2021,La Araucanía
A05_ingresos_TGD_total,2021.0,9,TOTAL,328.0,1019548.0,32.171118966443956,28.783340933307,35.8480422390609,41.14877435964762,36.7837012086339,45.90974144839303,5.240776295333248,0.0,2021,La Araucanía
A05_ingresos_TGD_total,2021.0,10,HOMBRE,119.0,446418.0,26.656631229027504,22.082808752611292,31.89863353856419,34.54888330540016,28.591455394887955,41.429946297121475,10.135363195095868,0.0,2021,Los Lagos
A05_ingresos_TGD_total,2021.0,10,MUJER,42.0,450885.0,9.315013806181177,6.713442614519821,12.591192605318573,12.108444225066934,8.678970355846339,16.51043996400008,3.5994825739205423,0.0,2021,Los Lagos
A05_ingresos_TGD_total,2021.0,10,TOTAL,161.0,897303.0,17.94265705118561,15.278128972424383,20.938245679507254,23.5210999966117,20.000967823562828,27.507835623220902,3.4923034936954136,0.0,2021,Los Lagos
A05_ingresos_TGD_total,2021.0,11,HOMBRE,43.0,54429.0,79.00200260890334,57.174141013002604,106.41517905966236,100.17187699689063,72.291133935424,135.91325264885418,237.12579155591533,0.0,2021,Aysén
A05_ingresos_TGD_total,2021.0,11,MUJER,19.0,53308.0,35.64192991671044,21.458770098984637,55.65928860881217,43.9253168922748,26.282577892956876,70.05973895993915,103.75625195499539,0.0,2021,Aysén
A05_ingresos_TGD_total,2021.0,11,TOTAL,62.0,107737.0,57.5475463396976,44.12137379560651,73.77335722708656,72.61774169142998,55.52917665459264,93.68413360239063,86.64015273172711,0.0,2021,Aysén
A05_ingresos_TGD_total,2021.0,12,HOMBRE,24.0,91500.0,26.229508196721312,16.80574082479395,39.02742906421116,34.33306366461743,21.885954307744285,51.7641676845679,50.130443404368556,0.0,2021,Magallanes
A05_ingresos_TGD_total,2021.0,12,MUJER,7.0,88449.0,7.914165225158,3.1819048847582962,16.306205114475436,10.544186419355887,4.195540054270767,22.446477118833972,16.17829311787932,0.0,2021,Magallanes
A05_ingresos_TGD_total,2021.0,12,TOTAL,31.0,179949.0,17.227103234805416,11.704980844095745,24.45249793177442,22.815889759868067,15.441759041180646,32.70976303364041,17.103282209194138,0.0,2021,Magallanes
A05_ingresos_TGD_total,2021.0,13,HOMBRE,1102.0,4071264.0,27.067760774049532,25.493029944168665,28.714304650224644,35.96089131564444,33.8578264026881,38.16181359088756,1.1860000736482554,0.0,2021,Metropolitana
A05_ingresos_TGD_total,2021.0,13,MUJER,485.0,4171195.0,11.62736338147701,10.615449248294086,12.709725166786686,14.546054733207564,13.245448730493223,15.944112814819977,0.4610847943329387,0.0,2021,Metropolitana
A05_ingresos_TGD_total,2021.0,13,TOTAL,1587.0,8242459.0,19.253962925384283,18.318222880356718,20.225114942022923,25.45675332097109,24.205253078243246,26.757288200311397,0.4179658682494585,0.0,2021,Metropolitana
A05_ingresos_TGD_total,2021.0,14,HOMBRE,35.0,199687.0,17.527430428620793,12.208497499847141,24.376412770527413,23.7779002660523,16.527569211110727,33.250455409537686,16.325552394262417,0.0,2021,Los Ríos
A05_ingresos_TGD_total,2021.0,14,MUJER,11.0,208131.0,5.285132921092965,2.638319311989487,9.456562700079255,7.667054314830022,3.8124071383731613,13.92259859686874,5.395337829649675,0.0,2021,Los Ríos
A05_ingresos_TGD_total,2021.0,14,TOTAL,46.0,407818.0,11.279541364039842,8.258041922860658,15.045327501627197,15.821579463946806,11.56161820649541,21.199784473013377,5.50278568412502,0.0,2021,Los Ríos
A05_ingresos_TGD_total,2021.0,15,HOMBRE,121.0,128511.0,94.15536413225327,78.12762453232905,112.50364548671645,115.71059428304774,95.94328499087202,138.49748979262273,111.4832636913671,0.0,2021,Arica y Parinacota
A05_ingresos_TGD_total,2021.0,15,MUJER,34.0,126869.0,26.799296912563353,18.5592921711153,37.44933127493957,32.89704455542234,22.705905289793996,46.30351411240926,32.36320819133455,0.0,2021,Arica y Parinacota
A05_ingresos_TGD_total,2021.0,15,TOTAL,155.0,255380.0,60.69386796146918,51.51505684069964,71.03645840729715,75.48055906664752,64.01813694471016,88.4769451966308,37.07611127391893,0.0,2021,Arica y Parinacota
A05_ingresos_TGD_total,2021.0,16,HOMBRE,206.0,248859.0,82.77779786947629,71.85917165774048,94.88660405511553,109.14127593645782,94.67961640233865,125.2953209988503,58.37238038795731,0.0,2021,Ñuble
A05_ingresos_TGD_total,2021.0,16,MUJER,85.0,265649.0,31.997108967095677,25.558154182697653,39.56492074839317,44.32700997870685,35.300040622273116,55.11012661690381,23.707726456386876,0.0,2021,Ñuble
A05_ingresos_TGD_total,2021.0,16,TOTAL,291.0,514508.0,56.558887325367145,50.246548413394706,63.44483317883733,77.6627046608443,68.93791923280965,87.24298171188593,21.009381976956053,0.0,2021,Ñuble
A05_ingresos_TGD_total,2022.0,1,HOMBRE,82.0,199973.0,41.00553574732589,32.61291947808172,50.898681890089236,47.10191567602868,37.443537680407104,58.54294770938575,27.163500049601467,0.0,2022,Tarapacá
A05_ingresos_TGD_total,2022.0,1,MUJER,18.0,196724.0,9.149874951708993,5.422795785160696,14.460747172448702,10.768114194730167,6.368724053050201,17.118870413134236,6.486701372205026,0.0,2022,Tarapacá
A05_ingresos_TGD_total,2022.0,1,TOTAL,100.0,396697.0,25.20815635106895,20.510362128002768,30.659872343987068,29.302093147795485,23.829091044555515,35.68342597321154,8.626877294948205,0.0,2022,Tarapacá
A05_ingresos_TGD_total,2022.0,2,HOMBRE,217.0,356913.0,60.79913032027413,52.97829693643363,69.44934072857411,73.97559589757495,64.43838720362267,84.61880474543203,25.336225457762165,0.0,2022,Antofagasta
A05_ingresos_TGD_total,2022.0,2,MUJER,80.0,352724.0,22.68062280990236,17.98432332106416,28.22799836910402,27.861050753128726,22.058869264143247,34.756954010465755,9.822151383250986,0.0,2022,Antofagasta
A05_ingresos_TGD_total,2022.0,2,TOTAL,297.0,709637.0,41.85238368348888,37.227411647082775,46.89315714728576,51.58358620042531,45.8651508359127,57.83048448294419,9.017867345482836,0.0,2022,Antofagasta
A05_ingresos_TGD_total,2022.0,3,HOMBRE,250.0,160468.0,155.7943016676222,137.07904107419378,176.35148755036272,188.69374985386716,165.92694323876077,213.80275966953027,143.7151356997592,0.0,2022,Atacama
A05_ingresos_TGD_total,2022.0,3,MUJER,104.0,157536.0,66.01665651025797,53.94039223423882,79.99022889689046,80.09187252249792,65.33981677314266,97.29381400952197,62.58045711298965,0.0,2022,Atacama
A05_ingresos_TGD_total,2022.0,3,TOTAL,354.0,318004.0,111.31935447352863,100.02377094548424,123.5413360576855,135.48320920508098,121.66358647978952,150.48958938201153,52.41299202452166,0.0,2022,Atacama
A05_ingresos_TGD_total,2022.0,4,HOMBRE,327.0,420466.0,77.77085424267361,69.56903588451296,86.6738127142163,94.92438065398983,84.88250758178764,105.88727756455131,27.73145694681461,0.0,2022,Coquimbo
A05_ingresos_TGD_total,2022.0,4,MUJER,111.0,438303.0,25.324946441160566,20.833379618706797,30.497768071515754,33.08055779250013,27.19400132227691,39.93418028734482,9.927770439874516,0.0,2022,Coquimbo
A05_ingresos_TGD_total,2022.0,4,TOTAL,438.0,858769.0,51.003238356298375,46.33797946658317,56.010941259406906,64.49576950578735,58.57682071729276,70.88128259030725,9.561585148578667,0.0,2022,Coquimbo
A05_ingresos_TGD_total,2022.0,5,HOMBRE,556.0,975818.0,56.97783808046172,52.33958088392347,61.916931021588944,76.60587492531722,70.3507901860281,83.29140504176914,10.620656601456675,0.0,2022,Valparaíso
A05_ingresos_TGD_total,2022.0,5,MUJER,216.0,1019720.0,21.18228533322873,18.451443213289753,24.203433124135202,30.714096761638153,26.734533586469418,35.14597493676467,4.412927405259985,0.0,2022,Valparaíso
A05_ingresos_TGD_total,2022.0,5,TOTAL,772.0,1995538.0,38.68630915572643,36.00512104357336,41.514294392258584,54.114353150686696,50.3503475442589,58.097242298757955,3.8212073373562343,0.0,2022,Valparaíso
A05_ingresos_TGD_total,2022.0,6,HOMBRE,174.0,504711.0,34.47517490207267,29.54286344205607,39.995495487756955,44.780575145643745,38.352117362928226,52.026683264524735,11.606365907544287,0.0,2022,O'Higgins
A05_ingresos_TGD_total,2022.0,6,MUJER,62.0,504841.0,12.281094443597093,9.415844688956044,15.743808818171711,16.628717473935968,12.724174132410567,21.406562764299125,4.521763072562585,0.0,2022,O'Higgins
A05_ingresos_TGD_total,2022.0,6,TOTAL,236.0,1009552.0,23.376705707085915,20.489138760479225,26.55722206610854,31.00939845349331,27.162706408408567,35.271948315493155,4.110479454482326,0.0,2022,O'Higgins
A05_ingresos_TGD_total,2022.0,7,HOMBRE,250.0,565612.0,44.19991089297964,38.890263224779055,50.0321253867167,57.71180119714676,50.75168362803059,65.39040037810848,13.431314844644152,0.0,2022,Maule
A05_ingresos_TGD_total,2022.0,7,MUJER,94.0,587431.0,16.001879369662138,12.931147385665756,19.582247741238078,21.31749388799434,17.156271263919237,26.22443353876751,5.012255739015346,0.0,2022,Maule
A05_ingresos_TGD_total,2022.0,7,TOTAL,344.0,1153043.0,29.83409985577294,26.764336144640385,33.15942405193156,39.86409312576077,35.73150511754618,44.35954144335094,4.691207137152366,0.0,2022,Maule
A05_ingresos_TGD_total,2022.0,8,HOMBRE,887.0,815898.0,108.71456971337103,101.67694157082386,116.11094991935947,142.4018554941493,133.13764234253054,152.16820874263036,23.093494975502256,0.0,2022,Biobío
A05_ingresos_TGD_total,2022.0,8,MUJER,368.0,860371.0,42.7722459264666,38.51330399414903,47.37348187921082,59.478214368425725,53.50354035960699,65.97133012866765,9.788330793184569,0.0,2022,Biobío
