year,definition,role,code_position,code3,records
2023,autismo_F840,solo_secundario,principal,G00,3
2023,autismo_F840,solo_secundario,principal,G03,3
2023,autismo_F840,solo_secundario,principal,G04,10
2023,autismo_F840,solo_secundario,principal,G11,2
2023,autismo_F840,solo_secundario,principal,G21,1
2023,autismo_F840,solo_secundario,principal,G25,4
2023,autismo_F840,solo_secundario,principal,G31,1
2023,autismo_F840,solo_secundario,principal,G37,2
2023,autismo_F840,solo_secundario,principal,G40,241
2023,autismo_F840,solo_secundario,principal,G41,24
2023,autismo_F840,solo_secundario,principal,G45,1
2023,autismo_F840,solo_secundario,principal,G47,22
2023,autismo_F840,solo_secundario,principal,G50,1
2023,autismo_F840,solo_secundario,principal,G61,6
2023,autismo_F840,solo_secundario,principal,G71,5
2023,autismo_F840,solo_secundario,principal,G72,1
2023,autismo_F840,solo_secundario,principal,G80,7
2023,autismo_F840,solo_secundario,principal,G91,2
2023,autismo_F840,solo_secundario,principal,G93,7
2023,autismo_F840,solo_secundario,principal,G96,1
2023,autismo_F840,solo_secundario,principal,G98,1
2023,autismo_F840,solo_secundario,principal,H04,1
2023,autismo_F840,solo_secundario,principal,H05,5
2023,autismo_F840,solo_secundario,principal,H18,3
2023,autismo_F840,solo_secundario,principal,H21,1
2023,autismo_F840,solo_secundario,principal,H26,2
2023,autismo_F840,solo_secundario,principal,H27,1
2023,autismo_F840,solo_secundario,principal,H33,4
2023,autismo_F840,solo_secundario,principal,H46,1
2023,autismo_F840,solo_secundario,principal,H50,40
2023,autismo_F840,solo_secundario,principal,H53,2
2023,autismo_F840,solo_secundario,principal,H60,2
2023,autismo_F840,solo_secundario,principal,H65,10
2023,autismo_F840,solo_secundario,principal,H66,14
2023,autismo_F840,solo_secundario,principal,H70,3
2023,autismo_F840,solo_secundario,principal,H72,2
2023,autismo_F840,solo_secundario,principal,H90,4
2023,autismo_F840,solo_secundario,principal,H91,12
2023,autismo_F840,solo_secundario,principal,H92,1
2023,autismo_F840,solo_secundario,principal,I15,1
2023,autismo_F840,solo_secundario,principal,I25,1
2023,autismo_F840,solo_secundario,principal,I33,6
2023,autismo_F840,solo_secundario,principal,I34,1
2023,autismo_F840,solo_secundario,principal,I37,1
2023,autismo_F840,solo_secundario,principal,I44,2
2023,autismo_F840,solo_secundario,principal,I45,1
2023,autismo_F840,solo_secundario,principal,I46,1
2023,autismo_F840,solo_secundario,principal,I47,9
2023,autismo_F840,solo_secundario,principal,I49,2
2023,autismo_F840,solo_secundario,principal,I50,2
2023,autismo_F840,solo_secundario,principal,I51,1
2023,autismo_F840,solo_secundario,principal,I60,1
2023,autismo_F840,solo_secundario,principal,I63,4
2023,autismo_F840,solo_secundario,principal,I67,3
2023,autismo_F840,solo_secundario,principal,I69,1
2023,autismo_F840,solo_secundario,principal,I70,1
2023,autismo_F840,solo_secundario,principal,I71,1
2023,autismo_F840,solo_secundario,principal,I80,1
2023,autismo_F840,solo_secundario,principal,I82,1
2023,autismo_F840,solo_secundario,principal,I85,1
2023,autismo_F840,solo_secundario,principal,I86,2
2023,autismo_F840,solo_secundario,principal,I88,12
2023,autismo_F840,solo_secundario,principal,J00,15
2023,autismo_F840,solo_secundario,principal,J01,7
2023,autismo_F840,solo_secundario,principal,J03,4
2023,autismo_F840,solo_secundario,principal,J04,7
2023,autismo_F840,solo_secundario,principal,J05,5
2023,autismo_F840,solo_secundario,principal,J06,13
2023,autismo_F840,solo_secundario,principal,J09,1
2023,autismo_F840,solo_secundario,principal,J10,16
2023,autismo_F840,solo_secundario,principal,J11,5
2023,autismo_F840,solo_secundario,principal,J12,238
2023,autismo_F840,solo_secundario,principal,J13,8
2023,autismo_F840,solo_secundario,principal,J14,9
2023,autismo_F840,solo_secundario,principal,J15,69
2023,autismo_F840,solo_secundario,principal,J18,56
2023,autismo_F840,solo_secundario,principal,J20,113
2023,autismo_F840,solo_secundario,principal,J21,5
2023,autismo_F840,solo_secundario,principal,J22,2
2023,autismo_F840,solo_secundario,principal,J32,2
2023,autismo_F840,solo_secundario,principal,J34,12
2023,autismo_F840,solo_secundario,principal,J35,163
2023,autismo_F840,solo_secundario,principal,J36,2
2023,autismo_F840,solo_secundario,principal,J38,3
2023,autismo_F840,solo_secundario,principal,J39,1
2023,autismo_F840,solo_secundario,principal,J40,2
2023,autismo_F840,solo_secundario,principal,J44,3
2023,autismo_F840,solo_secundario,principal,J45,12
2023,autismo_F840,solo_secundario,principal,J46,164
2023,autismo_F840,solo_secundario,principal,J69,12
2023,autismo_F840,solo_secundario,principal,J84,2
2023,autismo_F840,solo_secundario,principal,J85,9
2023,autismo_F840,solo_secundario,principal,J86,3
2023,autismo_F840,solo_secundario,principal,J90,2
2023,autismo_F840,solo_secundario,principal,J95,2
2023,autismo_F840,solo_secundario,principal,J96,20
2023,autismo_F840,solo_secundario,principal,J98,3
2023,autismo_F840,solo_secundario,principal,K00,4
2023,autismo_F840,solo_secundario,principal,K01,14
2023,autismo_F840,solo_secundario,principal,K02,72
2023,autismo_F840,solo_secundario,principal,K04,9
2023,autismo_F840,solo_secundario,principal,K05,3
2023,autismo_F840,solo_secundario,principal,K07,6
2023,autismo_F840,solo_secundario,principal,K08,1
2023,autismo_F840,solo_secundario,principal,K09,1
2023,autismo_F840,solo_secundario,principal,K10,2
2023,autismo_F840,solo_secundario,principal,K11,2
2023,autismo_F840,solo_secundario,principal,K12,14
2023,autismo_F840,solo_secundario,principal,K21,4
2023,autismo_F840,solo_secundario,principal,K22,4
2023,autismo_F840,solo_secundario,principal,K25,2
2023,autismo_F840,solo_secundario,principal,K26,2
2023,autismo_F840,solo_secundario,principal,K27,1
2023,autismo_F840,solo_secundario,principal,K29,8
2023,autismo_F840,solo_secundario,principal,K31,1
2023,autismo_F840,solo_secundario,principal,K35,190
2023,autismo_F840,solo_secundario,principal,K36,1
2023,autismo_F840,solo_secundario,principal,K37,2
2023,autismo_F840,solo_secundario,principal,K40,12
2023,autismo_F840,solo_secundario,principal,K41,1
2023,autismo_F840,solo_secundario,principal,K42,7
2023,autismo_F840,solo_secundario,principal,K43,2
2023,autismo_F840,solo_secundario,principal,K46,2
2023,autismo_F840,solo_secundario,principal,K50,3
2023,autismo_F840,solo_secundario,principal,K51,11
2023,autismo_F840,solo_secundario,principal,K52,16
2023,autismo_F840,solo_secundario,principal,K55,2
2023,autismo_F840,solo_secundario,principal,K56,42
2023,autismo_F840,solo_secundario,principal,K58,1
2023,autismo_F840,solo_secundario,principal,K59,39
2023,autismo_F840,solo_secundario,principal,K60,3
2023,autismo_F840,solo_secundario,principal,K62,7
2023,autismo_F840,solo_secundario,principal,K64,1
2023,autismo_F840,solo_secundario,principal,K65,5
2023,autismo_F840,solo_secundario,principal,K66,1
2023,autismo_F840,solo_secundario,principal,K71,1
2023,autismo_F840,solo_secundario,principal,K72,5
2023,autismo_F840,solo_secundario,principal,K75,2
2023,autismo_F840,solo_secundario,principal,K76,1
2023,autismo_F840,solo_secundario,principal,K80,46
2023,autismo_F840,solo_secundario,principal,K81,3
2023,autismo_F840,solo_secundario,principal,K82,1
2023,autismo_F840,solo_secundario,principal,K83,2
2023,autismo_F840,solo_secundario,principal,K85,8
2023,autismo_F840,solo_secundario,principal,K86,3
2023,autismo_F840,solo_secundario,principal,K90,1
2023,autismo_F840,solo_secundario,principal,K91,6
2023,autismo_F840,solo_secundario,principal,K92,10
2023,autismo_F840,solo_secundario,principal,L01,1
2023,autismo_F840,solo_secundario,principal,L02,11
2023,autismo_F840,solo_secundario,principal,L03,17
2023,autismo_F840,solo_secundario,principal,L04,5
2023,autismo_F840,solo_secundario,principal,L05,7
2023,autismo_F840,solo_secundario,principal,L08,4
2023,autismo_F840,solo_secundario,principal,L20,6
2023,autismo_F840,solo_secundario,principal,L25,1
2023,autismo_F840,solo_secundario,principal,L50,2
2023,autismo_F840,solo_secundario,principal,L51,3
2023,autismo_F840,solo_secundario,principal,L52,1
2023,autismo_F840,solo_secundario,principal,L60,8
2023,autismo_F840,solo_secundario,principal,L72,5
2023,autismo_F840,solo_secundario,principal,L91,2
2023,autismo_F840,solo_secundario,principal,L92,1
2023,autismo_F840,solo_secundario,principal,L98,2
2023,autismo_F840,solo_secundario,principal,M00,6
2023,autismo_F840,solo_secundario,principal,M06,1
2023,autismo_F840,solo_secundario,principal,M13,1
2023,autismo_F840,solo_secundario,principal,M20,4
2023,autismo_F840,solo_secundario,principal,M21,17
2023,autismo_F840,solo_secundario,principal,M22,6
2023,autismo_F840,solo_secundario,principal,M23,3
2023,autismo_F840,solo_secundario,principal,M24,2
2023,autismo_F840,solo_secundario,principal,M25,1
2023,autismo_F840,solo_secundario,principal,M30,1
2023,autismo_F840,solo_secundario,principal,M32,1
2023,autismo_F840,solo_secundario,principal,M33,7
2023,autismo_F840,solo_secundario,principal,M41,14
2023,autismo_F840,solo_secundario,principal,M54,1
2023,autismo_F840,solo_secundario,principal,M60,2
2023,autismo_F840,solo_secundario,principal,M65,7
2023,autismo_F840,solo_secundario,principal,M67,3
2023,autismo_F840,solo_secundario,principal,M79,6
2023,autismo_F840,solo_secundario,principal,M80,1
2023,autismo_F840,solo_secundario,principal,M84,2
2023,autismo_F840,solo_secundario,principal,M85,5
2023,autismo_F840,solo_secundario,principal,M86,8
2023,autismo_F840,solo_secundario,principal,M89,1
2023,autismo_F840,solo_secundario,principal,M91,1
2023,autismo_F840,solo_secundario,principal,M93,5
2023,autismo_F840,solo_secundario,principal,M95,1
2023,autismo_F840,solo_secundario,principal,M99,2
2023,autismo_F840,solo_secundario,principal,N02,1
2023,autismo_F840,solo_secundario,principal,N03,1
2023,autismo_F840,solo_secundario,principal,N04,8
2023,autismo_F840,solo_secundario,principal,N05,3
2023,autismo_F840,solo_secundario,principal,N10,20
2023,autismo_F840,solo_secundario,principal,N12,1
2023,autismo_F840,solo_secundario,principal,N13,3
2023,autismo_F840,solo_secundario,principal,N17,5
2023,autismo_F840,solo_secundario,principal,N18,4
2023,autismo_F840,solo_secundario,principal,N20,4
2023,autismo_F840,solo_secundario,principal,N23,1
2023,autismo_F840,solo_secundario,principal,N28,2
2023,autismo_F840,solo_secundario,principal,N31,2
2023,autismo_F840,solo_secundario,principal,N36,1
2023,autismo_F840,solo_secundario,principal,N39,20
2023,autismo_F840,solo_secundario,principal,N40,1
2023,autismo_F840,solo_secundario,principal,N41,1
2023,autismo_F840,solo_secundario,principal,N43,6
2023,autismo_F840,solo_secundario,principal,N44,17
2023,autismo_F840,solo_secundario,principal,N45,3
2023,autismo_F840,solo_secundario,principal,N47,241
2023,autismo_F840,solo_secundario,principal,N48,4
2023,autismo_F840,solo_secundario,principal,N49,1
2023,autismo_F840,solo_secundario,principal,N50,5
2023,autismo_F840,solo_secundario,principal,N62,5
2023,autismo_F840,solo_secundario,principal,N70,1
2023,autismo_F840,solo_secundario,principal,N76,2
2023,autismo_F840,solo_secundario,principal,N80,1
2023,autismo_F840,solo_secundario,principal,N83,7
2023,autismo_F840,solo_secundario,principal,N92,1
2023,autismo_F840,solo_secundario,principal,N93,1
2023,autismo_F840,solo_secundario,principal,N99,2
2023,autismo_F840,solo_secundario,principal,O00,1
2023,autismo_F840,solo_secundario,principal,O02,1
2023,autismo_F840,solo_secundario,principal,O03,1
2023,autismo_F840,solo_secundario,principal,O04,1
2023,autismo_F840,solo_secundario,principal,O21,1
2023,autismo_F840,solo_secundario,principal,O23,1
2023,autismo_F840,solo_secundario,principal,O24,4
2023,autismo_F840,solo_secundario,principal,O34,1
2023,autismo_F840,solo_secundario,principal,O36,3
2023,autismo_F840,solo_secundario,principal,O42,2
2023,autismo_F840,solo_secundario,principal,O61,1
2023,autismo_F840,solo_secundario,principal,O68,2
2023,autismo_F840,solo_secundario,principal,O69,1
2023,autismo_F840,solo_secundario,principal,O75,1
2023,autismo_F840,solo_secundario,principal,O80,2
2023,autismo_F840,solo_secundario,principal,O99,5
2023,autismo_F840,solo_secundario,principal,Q02,1
2023,autismo_F840,solo_secundario,principal,Q03,3
2023,autismo_F840,solo_secundario,principal,Q04,3
2023,autismo_F840,solo_secundario,principal,Q05,1
2023,autismo_F840,solo_secundario,principal,Q06,1
2023,autismo_F840,solo_secundario,principal,Q07,3
2023,autismo_F840,solo_secundario,principal,Q12,1
2023,autismo_F840,solo_secundario,principal,Q15,1
2023,autismo_F840,solo_secundario,principal,Q17,4
2023,autismo_F840,solo_secundario,principal,Q18,2
2023,autismo_F840,solo_secundario,principal,Q21,4
2023,autismo_F840,solo_secundario,principal,Q22,1
2023,autismo_F840,solo_secundario,principal,Q23,3
2023,autismo_F840,solo_secundario,principal,Q25,3
2023,autismo_F840,solo_secundario,principal,Q26,1
2023,autismo_F840,solo_secundario,principal,Q27,1
2023,autismo_F840,solo_secundario,principal,Q28,3
2023,autismo_F840,solo_secundario,principal,Q34,1
2023,autismo_F840,solo_secundario,principal,Q36,1
2023,autismo_F840,solo_secundario,principal,Q37,5
2023,autismo_F840,solo_secundario,principal,Q38,11
2023,autismo_F840,solo_secundario,principal,Q39,1
2023,autismo_F840,solo_secundario,principal,Q42,1
2023,autismo_F840,solo_secundario,principal,Q43,5
2023,autismo_F840,solo_secundario,principal,Q53,81
2023,autismo_F840,solo_secundario,principal,Q54,12
2023,autismo_F840,solo_secundario,principal,Q55,1
2023,autismo_F840,solo_secundario,principal,Q62,5
2023,autismo_F840,solo_secundario,principal,Q64,3
2023,autismo_F840,solo_secundario,principal,Q65,6
2023,autismo_F840,solo_secundario,principal,Q66,16
2023,autismo_F840,solo_secundario,principal,Q67,2
2023,autismo_F840,solo_secundario,principal,Q69,2
2023,autismo_F840,solo_secundario,principal,Q72,1
2023,autismo_F840,solo_secundario,principal,Q74,6
2023,autismo_F840,solo_secundario,principal,Q75,4
2023,autismo_F840,solo_secundario,principal,Q76,3
2023,autismo_F840,solo_secundario,principal,Q78,2
2023,autismo_F840,solo_secundario,principal,Q83,1
2023,autismo_F840,solo_secundario,principal,Q85,4
2023,autismo_F840,solo_secundario,principal,Q87,3
2023,autismo_F840,solo_secundario,principal,Q89,5
2023,autismo_F840,solo_secundario,principal,R06,1
2023,autismo_F840,solo_secundario,principal,R07,1
2023,autismo_F840,solo_secundario,principal,R10,5
2023,autismo_F840,solo_secundario,principal,R11,5
2023,autismo_F840,solo_secundario,principal,R13,7
2023,autismo_F840,solo_secundario,principal,R17,1
2023,autismo_F840,solo_secundario,principal,R21,1
2023,autismo_F840,solo_secundario,principal,R26,1
2023,autismo_F840,solo_secundario,principal,R27,1
2023,autismo_F840,solo_secundario,principal,R31,1
2023,autismo_F840,solo_secundario,principal,R33,1
2023,autismo_F840,solo_secundario,principal,R40,1
2023,autismo_F840,solo_secundario,principal,R41,3
2023,autismo_F840,solo_secundario,principal,R44,2
2023,autismo_F840,solo_secundario,principal,R45,27
2023,autismo_F840,solo_secundario,principal,R50,8
2023,autismo_F840,solo_secundario,principal,R51,2
2023,autismo_F840,solo_secundario,principal,R55,2
2023,autismo_F840,solo_secundario,principal,R56,49
2023,autismo_F840,solo_secundario,principal,R57,1
2023,autismo_F840,solo_secundario,principal,R59,2
2023,autismo_F840,solo_secundario,principal,R62,1
2023,autismo_F840,solo_secundario,principal,S00,4
2023,autismo_F840,solo_secundario,principal,S01,17
2023,autismo_F840,solo_secundario,principal,S02,14
2023,autismo_F840,solo_secundario,principal,S05,3
2023,autismo_F840,solo_secundario,principal,S06,23
2023,autismo_F840,solo_secundario,principal,S09,4
2023,autismo_F840,solo_secundario,principal,S10,1
2023,autismo_F840,solo_secundario,principal,S14,1
2023,autismo_F840,solo_secundario,principal,S20,1
2023,autismo_F840,solo_secundario,principal,S21,1
2023,autismo_F840,solo_secundario,principal,S27,1
2023,autismo_F840,solo_secundario,principal,S31,5
2023,autismo_F840,solo_secundario,principal,S32,1
2023,autismo_F840,solo_secundario,principal,S36,4
2023,autismo_F840,solo_secundario,principal,S41,1
2023,autismo_F840,solo_secundario,principal,S42,33
2023,autismo_F840,solo_secundario,principal,S43,1
2023,autismo_F840,solo_secundario,principal,S51,35
2023,autismo_F840,solo_secundario,principal,S52,41
2023,autismo_F840,solo_secundario,principal,S53,1
2023,autismo_F840,solo_secundario,principal,S61,10
2023,autismo_F840,solo_secundario,principal,S62,16
2023,autismo_F840,solo_secundario,principal,S64,1
2023,autismo_F840,solo_secundario,principal,S66,3
2023,autismo_F840,solo_secundario,principal,S68,2
2023,autismo_F840,solo_secundario,principal,S71,2
2023,autismo_F840,solo_secundario,principal,S72,13
2023,autismo_F840,solo_secundario,principal,S80,1
2023,autismo_F840,solo_secundario,principal,S81,3
2023,autismo_F840,solo_secundario,principal,S82,24
2023,autismo_F840,solo_secundario,principal,S83,1
2023,autismo_F840,solo_secundario,principal,S85,1
2023,autismo_F840,solo_secundario,principal,S86,1
2023,autismo_F840,solo_secundario,principal,S92,8
2023,autismo_F840,solo_secundario,principal,S93,1
2023,autismo_F840,solo_secundario,principal,S99,1
2023,autismo_F840,solo_secundario,principal,T06,1
2023,autismo_F840,solo_secundario,principal,T11,2
2023,autismo_F840,solo_secundario,principal,T14,5
2023,autismo_F840,solo_secundario,principal,T16,1
2023,autismo_F840,solo_secundario,principal,T17,3
